# source	operation	fingerprint	semantic-fingerprint	classification	owner	evidence
internal/proofrun/attempt_test.go	unknown-external-path	603430220ed7031a-4	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 603430220ed7031a-4 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@447 os.ReadFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	64aa1d651343398f	e9441c0249646eee	fixture-data	TestComponentRetryDecisionIgnoresAnotherCandidatesFailure operation 64aa1d651343398f reviewed fixture path or command wrapper	TestComponentRetryDecisionIgnoresAnotherCandidatesFailure@861 os.WriteFile path[0]=decisionPath
internal/proofrun/attempt_test.go	unknown-external-path	67fb83aa46527360	2b292a438023532f	fixture-data	TestRetryDecisionPriorMustBeOnTheRequestsTree operation 67fb83aa46527360 reviewed fixture path or command wrapper	TestRetryDecisionPriorMustBeOnTheRequestsTree@935 os.WriteFile path[0]=decisionPath
internal/proofrun/attempt_test.go	unknown-external-path	88ac8ee7181987bc	e41986d69291dc76	fixture-data	TestProofIdentityUsesEffectiveConfiguration operation 88ac8ee7181987bc reviewed fixture path or command wrapper	TestProofIdentityUsesEffectiveConfiguration@259 os.WriteFile path[0]=conf + ".local"
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@329 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c-2	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c-2 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@367 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c-3	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c-3 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@373 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c-4	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c-4 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@390 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c-5	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c-5 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@413 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c-6	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c-6 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@422 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c-7	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c-7 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@428 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	9adbcf97c7d7df4c-8	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 9adbcf97c7d7df4c-8 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@461 os.WriteFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	afcf4b34ff096e62	117cbb752fb78d46	fixture-data	TestEjectAndReproveCandidateScopesRetryFence operation afcf4b34ff096e62 reviewed fixture path or command wrapper	TestEjectAndReproveCandidateScopesRetryFence@996 os.WriteFile path[0]=evidencePath
internal/proofrun/attempt_test.go	unknown-external-path	c41815e9129bdab4	636536ef80e97e74	fixture-data	TestProofRepeatDecisionProtocol operation c41815e9129bdab4 reviewed fixture path or command wrapper	TestProofRepeatDecisionProtocol@106 os.WriteFile path[0]=evidencePath
internal/proofrun/attempt_test.go	unknown-external-path	c8343039758dcb19	117cbb752fb78d46	fixture-data	TestEjectAndReproveCandidateScopesRetryFence operation c8343039758dcb19 reviewed fixture path or command wrapper	TestEjectAndReproveCandidateScopesRetryFence@1002 os.WriteFile path[0]=decisionPath
internal/proofrun/attempt_test.go	unknown-external-path	ed464256f819f3bc	4398e2bbe377c58b	fixture-data	proofAttemptFixture operation ed464256f819f3bc reviewed fixture-owned path or command wrapper	proofAttemptFixture@1170 os.WriteFile path[0]=filepath.Join(root, "scripts", "agents", name)
internal/proofrun/attempt_test.go	unknown-external-path	f50d69dcd5f1bc29	636536ef80e97e74	fixture-data	TestProofRepeatDecisionProtocol operation f50d69dcd5f1bc29 reviewed fixture path or command wrapper	TestProofRepeatDecisionProtocol@113 os.WriteFile path[0]=decisionPath
internal/proofrun/attemptload_test.go	unknown-external-path	06e486a8ebb280dc	1b43755d48849ced	fixture-data	TestUnreadableAttemptRecordsAreSkippedNotFatal operation 06e486a8ebb280dc reviewed fixture path or command wrapper	TestUnreadableAttemptRecordsAreSkippedNotFatal@449 os.WriteFile path[0]=filepath.Join(attemptsDir(root), "proof-aaaaaaaa-0000000000000000.json")
internal/proofrun/attemptload_test.go	unknown-external-path	28e5ed7ecd750282	c34b0bc3e886f75f	fixture-data	TestRetryDecisionNamesThePriorAttemptsLoad operation 28e5ed7ecd750282 reviewed fixture path or command wrapper	TestRetryDecisionNamesThePriorAttemptsLoad@360 os.WriteFile path[0]=decisionPath
internal/proofrun/attemptload_test.go	unknown-external-path	3f49d4d7f951d3b4	1b43755d48849ced	fixture-data	TestUnreadableAttemptRecordsAreSkippedNotFatal operation 3f49d4d7f951d3b4 reviewed fixture path or command wrapper	TestUnreadableAttemptRecordsAreSkippedNotFatal@444 os.ReadFile path[0]=filepath.Join(attemptsDir(root), good.AttemptID+".json")
internal/proofrun/attemptload_test.go	unknown-external-path	abc733fb3fc33e95	c34b0bc3e886f75f	fixture-data	TestRetryDecisionNamesThePriorAttemptsLoad operation abc733fb3fc33e95 reviewed fixture path or command wrapper	TestRetryDecisionNamesThePriorAttemptsLoad@355 os.WriteFile path[0]=evidencePath
internal/proofrun/attemptload_test.go	unknown-external-path	ae98071a41e47ead	5577d020331578e1	fixture-data	TestReserveAndFinalizeRecordTheHostLoad operation ae98071a41e47ead reviewed fixture path or command wrapper	TestReserveAndFinalizeRecordTheHostLoad@242 os.WriteFile path[0]=conf
internal/proofrun/attemptload_test.go	unknown-external-path	f88e98c3f5cb2125	2ee11c4429760922	fixture-data	TestFilePatienceDefectsNamesFailedConsumptionBoundedGroups operation f88e98c3f5cb2125 reviewed fixture path or command wrapper	TestFilePatienceDefectsNamesFailedConsumptionBoundedGroups@388 os.ReadFile path[0]=PatienceDefectsPath(root)
internal/proofrun/coverage_script_test.go	external-executable	03bea4ecb2276d04	fa3cff6333bc12fc	host-readonly	TestCoverageDeltaProductionConsumer operation 03bea4ecb2276d04 operating-system executable or read-only path owner	TestCoverageDeltaProductionConsumer@29 exec.Command path[0]="bash"
internal/proofrun/coverage_script_test.go	external-executable	0712d77671ba25f1	03d4b77a898a82d7	host-readonly	TestGoGateWorkerContextsReachOwnedStageBoundary operation 0712d77671ba25f1 operating-system executable or read-only path owner	TestGoGateWorkerContextsReachOwnedStageBoundary@374 exec.Command path[0]="bash"
internal/proofrun/coverage_script_test.go	external-executable	1a0b16b8ec9064a4	19cf0bf9646bfed5	host-readonly	TestFastGoGatePublishesCollectedBuildWithoutRecompiling operation 1a0b16b8ec9064a4 operating-system executable or read-only path owner	TestFastGoGatePublishesCollectedBuildWithoutRecompiling@222 exec.Command path[0]="bash"
internal/proofrun/coverage_script_test.go	external-executable	1a0b16b8ec9064a4-2	19cf0bf9646bfed5	host-readonly	TestFastGoGatePublishesCollectedBuildWithoutRecompiling operation 1a0b16b8ec9064a4-2 operating-system executable or read-only path owner	TestFastGoGatePublishesCollectedBuildWithoutRecompiling@254 exec.Command path[0]="bash"
internal/proofrun/coverage_script_test.go	external-executable	1a0b16b8ec9064a4-3	19cf0bf9646bfed5	host-readonly	TestFastGoGatePublishesCollectedBuildWithoutRecompiling operation 1a0b16b8ec9064a4-3 operating-system executable or read-only path owner	TestFastGoGatePublishesCollectedBuildWithoutRecompiling@272 exec.Command path[0]="bash"
internal/proofrun/coverage_script_test.go	external-executable	92600e74786e9554	6bb9c9c84aef230a	host-readonly	TestFastGoGateRunsDependencyRatchetBeforeTests operation 92600e74786e9554 operating-system executable or read-only path owner	TestFastGoGateRunsDependencyRatchetBeforeTests@314 exec.Command path[0]="bash"
internal/proofrun/coverage_script_test.go	external-executable	9e2800b48ebe2fce	c33405aa73f6c5e1	host-readonly	"TestFullScriptWrappersPreserveOwnerStatusAndIgnoreAmbientProgress executable operation 9e2800b48ebe2fce invokes ""bash""; TestFullScriptWrappersPreserveOwnerStatusAndIgnoreAmbientProgress owns the subprocess lifetime"	TestFullScriptWrappersPreserveOwnerStatusAndIgnoreAmbientProgress@127 exec.Command path[0]="bash"
internal/proofrun/coverage_script_test.go	unknown-external-path	0317a9cd65cf5461	ceb814328dcebc98	fixture-data	writeDependencyGateFile operation 0317a9cd65cf5461 reviewed fixture path or command wrapper	writeDependencyGateFile@331 os.MkdirAll path[0]=filepath.Dir(path)
internal/proofrun/coverage_script_test.go	unknown-external-path	060360f1060149d6	038eef9c38670710	fixture-data	copyScriptFile operation 060360f1060149d6 reviewed fixture path or command wrapper	copyScriptFile@620 os.ReadFile path[0]=source
internal/proofrun/coverage_script_test.go	unknown-external-path	0fdb4b9dd64f031e	b788a7d11a697d18	fixture-data	coverageDeltaScriptFixture operation 0fdb4b9dd64f031e reviewed fixture path or command wrapper	coverageDeltaScriptFixture@557 os.MkdirAll path[0]=directory
internal/proofrun/coverage_script_test.go	unknown-external-path	1a5f718d643d2e15	984cd0081a9eefb9	fixture-data	coverageScriptEngineHelper operation 1a5f718d643d2e15 reviewed fixture path or command wrapper	coverageScriptEngineHelper@513 exec.Command path[0]=arguments[separator+1]
internal/proofrun/coverage_script_test.go	unknown-external-path	5317ffb90eb6170b	2ad8402f2f0d71dc	fixture-data	TestProofScriptEntrypointHelper fixture namespace operation 5317ffb90eb6170b owns path for the TestProofScriptEntrypointHelper consumer	TestProofScriptEntrypointHelper@452 os.ReadFile path[0]=path
internal/proofrun/coverage_script_test.go	unknown-external-path	5317ffb90eb6170b-2	2ad8402f2f0d71dc	fixture-data	TestProofScriptEntrypointHelper fixture namespace operation 5317ffb90eb6170b-2 owns path for the TestProofScriptEntrypointHelper consumer	TestProofScriptEntrypointHelper@471 os.ReadFile path[0]=path
internal/proofrun/coverage_script_test.go	unknown-external-path	62be389713dd438e	e00422e449006ce8	fixture-data	TestFastGoGatePublishesCollectedBuildWithoutRecompiling operation 62be389713dd438e reviewed fixture-owned path or command wrapper	TestFastGoGatePublishesCollectedBuildWithoutRecompiling@161 os.MkdirAll path[0]=filepath.Join(root, directory)
internal/proofrun/coverage_script_test.go	unknown-external-path	8578322f69817f2f	50a1a4376b3421c4	fixture-data	TestFastGoGateRunsDependencyRatchetBeforeTests operation 8578322f69817f2f reviewed fixture-owned path or command wrapper	TestFastGoGateRunsDependencyRatchetBeforeTests@288 os.MkdirAll path[0]=filepath.Join(root, directory)
internal/proofrun/coverage_script_test.go	unknown-external-path	88119f5ccbdc22a4	66d71d58fd612eb7	fixture-data	coverageScriptGoHelper operation 88119f5ccbdc22a4 reviewed fixture path or command wrapper	coverageScriptGoHelper@542 os.ReadFile path[0]=path
internal/proofrun/coverage_script_test.go	unknown-external-path	a32084bb8ac6728a	f4a1cf59f184ee1b	fixture-data	TestCoverageDeltaProductionConsumer operation a32084bb8ac6728a reviewed fixture path or command wrapper	TestCoverageDeltaProductionConsumer@45 os.ReadFile path[0]=count
internal/proofrun/coverage_script_test.go	unknown-external-path	c031529e55a81848	038eef9c38670710	fixture-data	copyScriptFile operation c031529e55a81848 reviewed fixture path or command wrapper	copyScriptFile@624 os.MkdirAll path[0]=filepath.Dir(destination)
internal/proofrun/coverage_script_test.go	unknown-external-path	d1c25723320d1734	66d71d58fd612eb7	fixture-data	coverageScriptGoHelper operation d1c25723320d1734 reviewed fixture path or command wrapper	coverageScriptGoHelper@546 os.WriteFile path[0]=path
internal/proofrun/coverage_script_test.go	unknown-external-path	e94dbdb215403a14	e00422e449006ce8	fixture-data	TestFastGoGatePublishesCollectedBuildWithoutRecompiling operation e94dbdb215403a14 reviewed fixture path or command wrapper	TestFastGoGatePublishesCollectedBuildWithoutRecompiling@232 os.ReadFile path[0]=count
internal/proofrun/coverage_script_test.go	unknown-external-path	e9e267d3fcb5fb0b	2ad8402f2f0d71dc	fixture-data	TestProofScriptEntrypointHelper fixture namespace operation e9e267d3fcb5fb0b owns path for the TestProofScriptEntrypointHelper consumer	TestProofScriptEntrypointHelper@456 os.WriteFile path[0]=path
internal/proofrun/coverage_script_test.go	unknown-external-path	e9e267d3fcb5fb0b-2	2ad8402f2f0d71dc	fixture-data	TestProofScriptEntrypointHelper fixture namespace operation e9e267d3fcb5fb0b-2 owns path for the TestProofScriptEntrypointHelper consumer	TestProofScriptEntrypointHelper@465 os.WriteFile path[0]=path
internal/proofrun/coverage_script_test.go	unknown-external-path	e9e267d3fcb5fb0b-3	2ad8402f2f0d71dc	fixture-data	TestProofScriptEntrypointHelper fixture namespace operation e9e267d3fcb5fb0b-3 owns path for the TestProofScriptEntrypointHelper consumer	TestProofScriptEntrypointHelper@475 os.WriteFile path[0]=path
internal/proofrun/coverage_script_test.go	unknown-external-path	ec52e598a28aa6c5	b788a7d11a697d18	fixture-data	coverageDeltaScriptFixture operation ec52e598a28aa6c5 reviewed fixture path or command wrapper	coverageDeltaScriptFixture@566 os.ReadFile path[0]=sourcePath
internal/proofrun/coverage_test.go	host-time-read	4bed9ab22ebedb41	e59c26c58acc2969	fixture-time	completeCoverageAt sampled fixture clock 4bed9ab22ebedb41; fixed record facts and causal fixture state decide the assertion	completeCoverageAt@304 call time.Now()
internal/proofrun/coverage_test.go	host-time-read	4c7cc5ce7bc57e70	9badf7f5341f26fc	fixture-time	TestCoverageReceiptProducerConsumer sampled fixture clock 4c7cc5ce7bc57e70; fixed record facts and causal fixture state decide the assertion	TestCoverageReceiptProducerConsumer@22 call time.Now()
internal/proofrun/coverage_test.go	host-time-read	9cc2c4cefef3000a	6dd6c7b1edeeec15	fixture-time	TestCoverageEligibilityKeepsAuthenticatedForeignDescendantOutOfProducerSlot operation 9cc2c4cefef3000a reviewed fixture clock owner	TestCoverageEligibilityKeepsAuthenticatedForeignDescendantOutOfProducerSlot@179 call time.Now()
internal/proofrun/coverage_test.go	host-time-read	9cc2c4cefef3000a-2	6dd6c7b1edeeec15	fixture-time	TestCoverageEligibilityKeepsAuthenticatedForeignDescendantOutOfProducerSlot operation 9cc2c4cefef3000a-2 reviewed fixture clock owner	TestCoverageEligibilityKeepsAuthenticatedForeignDescendantOutOfProducerSlot@204 call time.Now()
internal/proofrun/coverage_test.go	host-time-read	c112b7fef4ef6abd	3efcb9a898d072a4	fixture-time	TestCoverageEligibilityAcceptsEquivalentSnapshotPath operation c112b7fef4ef6abd reviewed fixture clock owner	TestCoverageEligibilityAcceptsEquivalentSnapshotPath@216 call time.Now()
internal/proofrun/coverage_test.go	unknown-external-path	030f73e7c9e4d105	e167b8949ed113f5	fixture-data	TestCoverageEligibilityAcceptsEquivalentSnapshotPath operation 030f73e7c9e4d105 reviewed fixture path or command wrapper	TestCoverageEligibilityAcceptsEquivalentSnapshotPath@223 os.ReadFile path[0]=filepath.Join(root, relative)
